symbol,series,52w_high,52w_high_date,52w_low,52w_low_date
GAJA,EQ,191.65,26-AUG-2026,149.51,01-SEP-2026
GAJANAND,SM,13.15,19-SEP-2025,6.25,30-MAR-2026
GAJANANSE$,EQ,-,-,-,-
GALACTICO$,EQ,-,-,-,-
GALADA$,BE,-,-,-,-
GALADAFIN$,EQ,-,-,-,-
GALAGEX$,BE,-,-,-,-
GALAPREC,EQ,1260.00,06-JUL-2026,671.20,02-MAR-2026
GALAXYSURF,EQ,2648.00,17-AUG-2026,1510.00,30-MAR-2026
GALLANTT,EQ,948.00,16-APR-2026,496.25,18-DEC-2025
GALLARD$,SM,-,-,-,-
GALLOPENT$,BE,-,-,-,-
GALXBRG$,BE,-,-,-,-
GAMCO$,EQ,-,-,-,-
GANDHAR,EQ,303.17,24-JUL-2026,115.00,30-MAR-2026
GANDHITUBE,EQ,1031.80,08-SEP-2025,681.05,27-JAN-2026
GANECOS,EQ,1358.40,11-SEP-2025,653.55,30-JAN-2026
GANESHBE,BE,135.85,08-SEP-2026,68.40,02-FEB-2026
GANESHCP,EQ,309.95,06-OCT-2025,152.00,16-MAR-2026
GANESHHOU,EQ,902.95,09-SEP-2025,500.00,30-MAR-2026
GANESHIN,ST,250.00,12-NOV-2025,66.40,30-MAR-2026
GANGABATH,SM,27.50,16-OCT-2025,15.50,02-MAR-2026
GANGAFORGE,EQ,3.29,15-OCT-2025,1.53,31-AUG-2026
GANGAPA$,BE,-,-,-,-
GANGAPHAR$,SM,-,-,-,-
GANGESSECU,EQ,178.15,17-OCT-2025,103.31,30-MAR-2026
GANHOLD$,BE,-,-,-,-
GANONPRO$,EQ,-,-,-,-
GANVERSE$,ST,-,-,-,-
GARBIFIN$,EQ,-,-,-,-
GARFIBRES,EQ,863.40,06-AUG-2026,579.75,30-MAR-2026
GARGFUR$,EQ,-,-,-,-
GARGI$,SM,-,-,-,-
GARMNTMNT$,EQ,-,-,-,-
GARNET$,EQ,-,-,-,-
GARNETINT$,EQ,-,-,-,-
GARUDA,EQ,249.30,07-NOV-2025,130.00,30-MAR-2026
GARWAMAR$,EQ,-,-,-,-
GARWSYN$,EQ,-,-,-,-
GATECH,BE,1.11,31-AUG-2026,.40,30-MAR-2026
GATECHDVR,BE,.67,12-MAY-2026,.36,02-APR-2026
GATEWAY,EQ,66.25,17-SEP-2025,48.10,23-MAR-2026
GAUDIUMIVF,BE,163.18,22-JUL-2026,69.18,23-MAR-2026
GAYAHWS,EQ,4.76,07-OCT-2025,1.79,10-JUL-2026
GAYAPROJ,EQ,26.00,18-JUN-2026,8.28,08-SEP-2025
GAYATRI$,EQ,-,-,-,-
GAYATRIBI$,EQ,-,-,-,-
GBFL$,EQ,-,-,-,-
GBLINFRA$,BE,-,-,-,-
GBLOGISTI$,SM,-,-,-,-
GCHOTELS,ST,232.00,13-OCT-2025,76.50,30-MAR-2026
GCMCAPI$,ST,-,-,-,-
GCMCOMM$,SM,-,-,-,-
GCMSECU$,EQ,-,-,-,-
GCONNECT$,ST,-,-,-,-
GCSL,EQ,613.20,07-SEP-2026,213.15,20-OCT-2025
GDIL$,BE,-,-,-,-
GDLLEAS$,BE,-,-,-,-
GEE$,BE,-,-,-,-
GEECEE,BE,393.90,08-SEP-2025,215.85,30-MAR-2026
GEEKAYWIRE,EQ,40.63,08-SEP-2025,18.51,30-MAR-2026
GEETANJ$,BE,-,-,-,-
GEL$,SM,-,-,-,-
GEMAROMA,EQ,317.00,11-SEP-2025,133.00,09-DEC-2025
GEMENVIRO$,SM,-,-,-,-
GEMSI$,EQ,-,-,-,-
GEMSPIN$,BE,-,-,-,-
GENCON,EQ,59.96,25-FEB-2026,36.35,11-JUN-2026
GENESYS,EQ,432.01,08-SEP-2025,134.73,18-MAY-2026
GENNEX$,EQ,-,-,-,-
GENPHARMA$,EQ,-,-,-,-
GENSOL,BZ,46.02,15-SEP-2025,16.40,17-AUG-2026
GENUSPAPER,EQ,18.71,11-SEP-2025,8.67,30-MAR-2026
GENUSPOWER,EQ,363.00,07-NOV-2025,210.40,04-FEB-2026
GENUSPRIM$,EQ,-,-,-,-
GENXAI,SM,103.35,16-JUN-2026,66.70,22-JUL-2026
GEOJITFSL,EQ,86.50,03-SEP-2026,50.86,30-MAR-2026
GESHIP,EQ,1798.00,19-MAY-2026,948.40,08-SEP-2025
GETALONG$,ST,-,-,-,-
GFLLIMITED,EQ,81.00,21-OCT-2025,37.25,30-MAR-2026
GFSTEELS,EQ,16.50,08-SEP-2026,9.73,15-SEP-2025
GGAUTO$,EQ,-,-,-,-
GGBL,SM,475.00,14-NOV-2025,211.00,27-AUG-2026
GGDPROP$,EQ,-,-,-,-
GGL$,EQ,-,-,-,-
GGPL$,BE,-,-,-,-
GHCL,EQ,667.20,30-OCT-2025,416.60,11-JUN-2026
GHCLTEXTIL,EQ,144.59,02-SEP-2026,65.26,30-MAR-2026
GHOSPIINAV,EQ,-,-,-,-
GHUSHINE$,ST,-,-,-,-
GHVINFRA$,BE,-,-,-,-
GIANLIFE$,BE,-,-,-,-
GICHSGFIN,EQ,184.00,26-DEC-2025,130.05,30-MAR-2026
GICL,EQ,52.40,23-FEB-2026,15.61,09-JUL-2026
GICRE,EQ,417.95,16-APR-2026,341.60,04-SEP-2026
GILADAFIN$,EQ,-,-,-,-
GILLANDERS,EQ,129.40,16-OCT-2025,76.00,23-MAR-2026
GILLETTE,EQ,10553.00,19-SEP-2025,7206.00,30-MAR-2026
GILT10BETA,EQ,27.60,07-SEP-2026,25.10,19-FEB-2026
GILT5BETA,EQ,69.00,07-SEP-2026,61.51,22-SEP-2025
GILT5YBEES,EQ,68.30,08-SEP-2026,61.45,06-NOV-2025
GILT5YINAV,EQ,-,-,-,-
GINISILK$,EQ,-,-,-,-
GINNIFILA,BE,57.85,06-JUL-2026,31.50,30-MAR-2026
GIPCL,EQ,211.71,03-SEP-2026,119.90,30-MAR-2026
GIRIRAJ,SM,378.00,25-SEP-2025,52.30,10-AUG-2026
GITARENEW$,EQ,-,-,-,-
GJL,ST,276.45,19-MAR-2026,91.40,11-FEB-2026
GKB,EQ,71.77,08-SEP-2026,60.30,24-AUG-2026
GKCONS$,EQ,-,-,-,-
GKENERGY,EQ,239.60,23-OCT-2025,87.20,02-APR-2026
GKL$,EQ,-,-,-,-
GKP$,EQ,-,-,-,-
GKSL,EQ,179.80,08-SEP-2026,98.36,23-JAN-2026
GKWLIMITED,EQ,1985.40,06-OCT-2025,1375.00,30-MAR-2026
GLAAMUP$,ST,-,-,-,-
GLANCE$,EQ,-,-,-,-
GLAND,EQ,3042.00,07-SEP-2026,1573.60,16-MAR-2026
GLAXO,EQ,3120.70,28-AUG-2026,2088.10,12-JUN-2026
GLCL$,EQ,-,-,-,-
GLDCASINAV,EQ,-,-,-,-
GLEN$,ST,-,-,-,-
GLENMARK,EQ,2537.60,28-AUG-2026,1792.60,28-OCT-2025
GLFL,EQ,9.34,03-NOV-2025,3.66,06-APR-2026
GLHRL$,SM,-,-,-,-
GLITTEKG$,BE,-,-,-,-
GLOBAL,EQ,129.40,08-SEP-2026,55.30,15-OCT-2025
GLOBALCA$,EQ,-,-,-,-
GLOBALE,EQ,15.40,22-APR-2026,9.20,27-MAR-2026
GLOBALLOG$,SM,-,-,-,-
GLOBALPET,SM,165.00,04-SEP-2026,85.00,23-MAR-2026
GLOBALVECT,EQ,248.00,17-OCT-2025,129.00,30-MAR-2026
GLOBE,EQ,3.29,05-JAN-2026,1.83,07-SEP-2026
GLOBECIVIL,EQ,80.45,11-SEP-2025,33.50,30-MAR-2026
